"voxel" "x" "y" "z" "ROI" "pvalue" "discoveries"
"4152" 4152 18 25 8 23 0.1738193 0
"4153" 4153 19 25 8 23 0.07191396 0
"4154" 4154 20 25 8 23 0.146835 0
"4155" 4155 21 25 8 23 0.1498685 0
"4156" 4156 22 25 8 23 0.3844856 0
"4157" 4157 41 25 8 12 0.9025959 0
"4158" 4158 42 25 8 12 0.568099 0
"4159" 4159 43 25 8 12 0.8051491 0
"4160" 4160 44 25 8 12 0.8056302 0
"4161" 4161 45 25 8 12 0.8606077 0
"4162" 4162 46 25 8 12 0.1899628 0
"4163" 4163 47 25 8 12 0.2832122 0
"4164" 4164 17 26 8 18 0.1714968 0
"4165" 4165 18 26 8 23 0.182144 0
"4166" 4166 19 26 8 23 0.8218581 0
"4167" 4167 20 26 8 23 0.01852181 0
"4168" 4168 21 26 8 18 0.004768884 1
"4169" 4169 22 26 8 18 5.380589e-05 1
"4170" 4170 23 26 8 18 3.089813e-05 1
"4171" 4171 41 26 8 12 0.1509257 0
"4172" 4172 42 26 8 12 0.8674026 0
"4173" 4173 43 26 8 12 0.5897227 0
"4174" 4174 44 26 8 12 0.07185421 0
"4175" 4175 45 26 8 12 0.005244394 0
"4176" 4176 46 26 8 12 0.3482857 0
"4177" 4177 47 26 8 12 0.6991839 0
"4178" 4178 17 27 8 18 0.9515801 0
"4179" 4179 18 27 8 18 0.8970091 0
"4180" 4180 19 27 8 18 0.8124906 0
"4181" 4181 20 27 8 18 0.08116234 0
"4182" 4182 21 27 8 18 0.5350475 0
"4183" 4183 22 27 8 18 0.02378937 0
"4184" 4184 23 27 8 18 0.09558856 0
"4185" 4185 41 27 8 12 0.02250163 0
"4186" 4186 42 27 8 12 0.04362607 0
"4187" 4187 43 27 8 12 0.5708368 0
"4188" 4188 44 27 8 12 0.9611436 0
"4189" 4189 45 27 8 12 0.04202521 0
"4190" 4190 46 27 8 12 0.6340238 0
"4191" 4191 47 27 8 12 0.5628782 0
"4192" 4192 17 28 8 18 0.5398416 0
"4193" 4193 18 28 8 18 0.2767396 0
"4194" 4194 19 28 8 18 0.1373794 0
"4195" 4195 20 28 8 18 0.01734698 0
"4196" 4196 21 28 8 18 0.04882325 0
"4197" 4197 41 28 8 12 0.08155261 0
"4198" 4198 42 28 8 12 0.05090278 0
"4199" 4199 43 28 8 12 0.01018226 0
"4200" 4200 44 28 8 12 0.05477957 0
"4201" 4201 45 28 8 12 0.005296448 0
"4202" 4202 46 28 8 12 0.4964925 0
"4203" 4203 47 28 8 12 0.7591724 0
"4204" 4204 17 29 8 18 0.3723043 0
"4205" 4205 18 29 8 18 0.5640806 0
"4206" 4206 19 29 8 18 0.757944 0
"4207" 4207 20 29 8 18 0.249229 0
"4208" 4208 41 29 8 12 0.5890746 0
"4209" 4209 42 29 8 12 0.06210922 0
"4210" 4210 43 29 8 12 0.2010994 0
"4211" 4211 44 29 8 12 0.06056896 0
"4212" 4212 45 29 8 12 0.01588764 0
"4213" 4213 46 29 8 12 0.004303232 1
"4214" 4214 47 29 8 12 0.04513686 0
"4215" 4215 48 29 8 12 0.009891737 0
"4216" 4216 49 29 8 12 0.4289997 0
"4217" 4217 16 30 8 18 0.4685612 0
"4218" 4218 17 30 8 18 0.03652714 0
"4219" 4219 18 30 8 18 0.4734653 0
"4220" 4220 19 30 8 18 0.8816189 0
"4221" 4221 20 30 8 18 0.1988774 0
"4222" 4222 41 30 8 7 0.02727839 0
"4223" 4223 42 30 8 7 0.05372869 0
"4224" 4224 43 30 8 7 0.9437305 0
"4225" 4225 44 30 8 12 0.2674813 0
"4226" 4226 45 30 8 12 0.5026546 0
"4227" 4227 46 30 8 7 0.1256868 0
"4228" 4228 47 30 8 7 0.1008835 0
"4229" 4229 48 30 8 12 0.6929941 0
"4230" 4230 49 30 8 12 0.2753419 0
"4231" 4231 15 31 8 18 0.004962632 0
"4232" 4232 16 31 8 18 0.8927748 0
"4233" 4233 17 31 8 18 0.6332473 0
"4234" 4234 18 31 8 18 0.01259963 0
"4235" 4235 19 31 8 18 0.01901725 0
"4236" 4236 20 31 8 18 0.1998166 0
"4237" 4237 41 31 8 7 0.2518744 0
"4238" 4238 42 31 8 7 0.158179 0
"4239" 4239 43 31 8 7 0.01429346 0
"4240" 4240 44 31 8 7 0.0001029377 1
"4241" 4241 45 31 8 7 0.02406044 0
"4242" 4242 46 31 8 7 0.06063417 0
"4243" 4243 47 31 8 7 0.2939382 0
"4244" 4244 48 31 8 7 0.2584081 0
"4245" 4245 49 31 8 12 0.5594189 0
"4246" 4246 15 32 8 18 0.002918506 1
"4247" 4247 16 32 8 18 0.3877191 0
"4248" 4248 17 32 8 18 0.2020472 0
"4249" 4249 18 32 8 18 0.3704541 0
"4250" 4250 19 32 8 18 0.9517336 0
"4251" 4251 42 32 8 7 0.3833814 0
"4252" 4252 43 32 8 7 0.1027966 0
"4253" 4253 44 32 8 7 0.0006453704 1
"4254" 4254 45 32 8 7 0.9700715 0
"4255" 4255 46 32 8 7 0.9575231 0
"4256" 4256 47 32 8 7 0.1704956 0
"4257" 4257 48 32 8 7 0.6253369 0
"4258" 4258 49 32 8 7 0.06883519 0
"4259" 4259 15 33 8 18 0.0004743764 1
"4260" 4260 16 33 8 18 0.9190955 0
"4261" 4261 17 33 8 18 0.1776887 0
"4262" 4262 44 33 8 7 0.02165986 0
"4263" 4263 45 33 8 7 0.4067633 0
"4264" 4264 46 33 8 7 0.4157086 0
"4265" 4265 47 33 8 7 0.008452645 0
"4266" 4266 48 33 8 7 0.08229688 0
"4267" 4267 49 33 8 7 0.13774 0
"4268" 4268 17 34 8 18 0.06324183 0
"4269" 4269 45 34 8 7 0.8099884 0
"4270" 4270 46 34 8 7 0.7108358 0
"4271" 4271 47 34 8 7 0.09303052 0
"4272" 4272 48 34 8 7 0.5207943 0
"4273" 4273 46 35 8 7 0.1793296 0
"4274" 4274 47 35 8 7 0.3904611 0
"4275" 4275 48 35 8 11 0.7458887 0
"4276" 4276 49 35 8 11 0.4466544 0
"4277" 4277 50 35 8 11 0.4547338 0
"4278" 4278 15 36 8 22 0.6131751 0
"4279" 4279 16 36 8 22 0.3871942 0
"4280" 4280 46 36 8 11 0.06235035 0
"4281" 4281 47 36 8 11 0.7871617 0
"4282" 4282 48 36 8 11 0.9563862 0
"4283" 4283 49 36 8 11 0.1791691 0
"4284" 4284 50 36 8 11 0.1893167 0
"4285" 4285 51 36 8 11 0.5128233 0
"4286" 4286 14 37 8 22 0.5912418 0
"4287" 4287 15 37 8 22 0.2646602 0
"4288" 4288 16 37 8 22 0.04475754 0
"4289" 4289 17 37 8 22 0.3559572 0
"4290" 4290 46 37 8 11 0.9917825 0
"4291" 4291 47 37 8 11 0.3976646 0
"4292" 4292 48 37 8 11 0.5318867 0
"4293" 4293 49 37 8 11 0.6575632 0
"4294" 4294 50 37 8 11 0.3921238 0
"4295" 4295 51 37 8 11 0.4562677 0
"4296" 4296 13 38 8 22 0.2243454 0
"4297" 4297 14 38 8 22 0.4905413 0
"4298" 4298 15 38 8 22 0.9511706 0
"4299" 4299 16 38 8 22 0.6297763 0
"4300" 4300 17 38 8 22 0.919928 0
"4301" 4301 18 38 8 22 0.4571359 0
"4302" 4302 46 38 8 11 0.1841239 0
"4303" 4303 47 38 8 11 0.2187708 0
"4304" 4304 48 38 8 11 0.3757158 0
"4305" 4305 49 38 8 11 0.7962518 0
"4306" 4306 50 38 8 11 0.8436609 0
"4307" 4307 51 38 8 11 0.01836833 0
"4308" 4308 13 39 8 22 0.003859538 0
"4309" 4309 14 39 8 22 0.3986137 0
"4310" 4310 15 39 8 22 0.7707722 0
"4311" 4311 16 39 8 22 0.7724127 0
"4312" 4312 17 39 8 22 0.8790274 0
"4313" 4313 18 39 8 22 0.1096157 0
"4314" 4314 19 39 8 22 0.3519433 0
"4315" 4315 20 39 8 22 0.7578103 0
"4316" 4316 45 39 8 11 0.1860554 0
"4317" 4317 46 39 8 11 0.1046924 0
"4318" 4318 47 39 8 11 0.5902706 0
"4319" 4319 48 39 8 11 0.02615941 0
"4320" 4320 49 39 8 11 0.4143232 0
"4321" 4321 50 39 8 11 0.2265809 0
"4322" 4322 51 39 8 11 0.2294351 0
"4323" 4323 13 40 8 22 0.1230435 0
"4324" 4324 14 40 8 22 0.9547881 0
"4325" 4325 15 40 8 22 0.4690682 0
"4326" 4326 16 40 8 22 0.1168841 0
"4327" 4327 17 40 8 22 0.4832311 0
"4328" 4328 18 40 8 22 0.387528 0
"4329" 4329 19 40 8 22 0.2880209 0
"4330" 4330 20 40 8 22 0.9923265 0
"4331" 4331 21 40 8 22 0.6542168 0
"4332" 4332 45 40 8 11 0.8268885 0
"4333" 4333 46 40 8 11 0.7905188 0
"4334" 4334 47 40 8 11 0.652248 0
"4335" 4335 48 40 8 11 0.9365999 0
"4336" 4336 49 40 8 11 0.7282673 0
"4337" 4337 50 40 8 11 0.5346539 0
"4338" 4338 51 40 8 11 0.8978746 0
"4339" 4339 13 41 8 22 0.0237154 0
"4340" 4340 14 41 8 22 0.1359594 0
"4341" 4341 15 41 8 22 0.6293541 0
"4342" 4342 16 41 8 22 0.1115006 0
"4343" 4343 17 41 8 22 0.5841673 0
"4344" 4344 18 41 8 22 0.8191649 0
"4345" 4345 19 41 8 22 0.9491786 0
"4346" 4346 20 41 8 22 0.3344241 0
"4347" 4347 21 41 8 22 0.5067214 0
"4348" 4348 43 41 8 11 0.6971636 0
"4349" 4349 44 41 8 11 0.6629712 0
"4350" 4350 45 41 8 11 0.147601 0
"4351" 4351 46 41 8 11 0.7979634 0
"4352" 4352 47 41 8 11 0.3165533 0
"4353" 4353 48 41 8 11 0.2398168 0
"4354" 4354 49 41 8 11 0.7247564 0
"4355" 4355 50 41 8 11 0.9435218 0
"4356" 4356 51 41 8 11 0.2418689 0
"4357" 4357 13 42 8 22 0.8176868 0
"4358" 4358 14 42 8 22 0.669086 0
"4359" 4359 15 42 8 22 0.4685607 0
"4360" 4360 16 42 8 22 0.44942 0
"4361" 4361 17 42 8 22 0.9928085 0
"4362" 4362 18 42 8 22 0.41544 0
"4363" 4363 19 42 8 22 0.7210726 0
"4364" 4364 20 42 8 22 0.772296 0
"4365" 4365 21 42 8 22 0.3337974 0
"4366" 4366 43 42 8 11 0.06000173 0
"4367" 4367 44 42 8 11 0.8639101 0
"4368" 4368 45 42 8 11 0.09552113 0
"4369" 4369 46 42 8 11 0.05341823 0
"4370" 4370 47 42 8 11 0.4655579 0
"4371" 4371 48 42 8 11 0.3991765 0
"4372" 4372 49 42 8 11 0.001498868 1
"4373" 4373 50 42 8 11 0.001975781 1
"4374" 4374 51 42 8 11 0.0007743556 1
"4375" 4375 13 43 8 22 0.8366138 0
"4376" 4376 14 43 8 22 0.5800624 0
"4377" 4377 15 43 8 22 0.5984133 0
"4378" 4378 16 43 8 22 0.2806822 0
"4379" 4379 17 43 8 22 0.2513821 0
"4380" 4380 18 43 8 22 0.5869985 0
"4381" 4381 19 43 8 22 0.236095 0
"4382" 4382 20 43 8 22 0.7477585 0
"4383" 4383 43 43 8 11 0.833386 0
"4384" 4384 44 43 8 11 0.1435789 0
"4385" 4385 45 43 8 11 0.2595885 0
"4386" 4386 46 43 8 11 0.5780608 0
"4387" 4387 47 43 8 11 0.1752248 0
"4388" 4388 48 43 8 11 0.6127688 0
"4389" 4389 49 43 8 11 0.02790395 0
"4390" 4390 50 43 8 11 0.04370257 0
"4391" 4391 51 43 8 11 0.01214141 0
"4392" 4392 13 44 8 22 0.2116324 0
"4393" 4393 14 44 8 22 0.5289267 0
"4394" 4394 15 44 8 22 0.2988188 0
"4395" 4395 16 44 8 22 0.02646232 0
"4396" 4396 17 44 8 22 0.2330064 0
"4397" 4397 18 44 8 22 0.1559447 0
"4398" 4398 19 44 8 22 0.1442997 0
"4399" 4399 20 44 8 22 0.752629 0
"4400" 4400 43 44 8 11 0.3788128 0
"4401" 4401 44 44 8 11 0.8237596 0
"4402" 4402 45 44 8 11 0.3600529 0
"4403" 4403 46 44 8 11 0.9536254 0
"4404" 4404 47 44 8 11 0.103381 0
"4405" 4405 48 44 8 11 0.7605926 0
"4406" 4406 49 44 8 11 0.612163 0
"4407" 4407 50 44 8 11 0.03895436 0
"4408" 4408 51 44 8 11 0.6797596 0
"4409" 4409 13 45 8 22 0.299596 0
"4410" 4410 14 45 8 22 0.1281189 0
"4411" 4411 15 45 8 22 0.000999168 0
"4412" 4412 16 45 8 22 0.9268402 0
"4413" 4413 17 45 8 22 0.006928049 0
"4414" 4414 18 45 8 22 0.2901824 0
"4415" 4415 19 45 8 22 0.6930375 0
"4416" 4416 20 45 8 22 0.3903836 0
"4417" 4417 21 45 8 22 0.02043979 0
"4418" 4418 43 45 8 11 0.223565 0
"4419" 4419 44 45 8 11 0.02598186 0
"4420" 4420 45 45 8 11 0.01839453 0
"4421" 4421 46 45 8 11 0.202888 0
"4422" 4422 47 45 8 11 0.1909973 0
"4423" 4423 48 45 8 11 0.2058417 0
"4424" 4424 49 45 8 11 0.429343 0
"4425" 4425 50 45 8 11 0.1860186 0
"4426" 4426 51 45 8 11 0.1056696 0
"4427" 4427 14 46 8 22 0.4239616 0
"4428" 4428 15 46 8 22 0.7759071 0
"4429" 4429 16 46 8 22 0.2697274 0
"4430" 4430 17 46 8 22 0.5417994 0
"4431" 4431 18 46 8 22 0.2625267 0
"4432" 4432 19 46 8 22 0.8422435 0
"4433" 4433 20 46 8 22 0.5227259 0
"4434" 4434 21 46 8 22 0.2382613 0
"4435" 4435 43 46 8 11 0.2875773 0
"4436" 4436 44 46 8 11 0.5918935 0
"4437" 4437 45 46 8 11 0.1205823 0
"4438" 4438 46 46 8 11 0.004508932 1
"4439" 4439 47 46 8 11 0.06036287 0
"4440" 4440 48 46 8 11 0.1194125 0
"4441" 4441 49 46 8 11 0.07098167 0
"4442" 4442 50 46 8 11 0.6224069 0
"4443" 4443 51 46 8 11 0.9482915 0
"4444" 4444 16 47 8 22 0.5811175 0
"4445" 4445 17 47 8 22 0.6122918 0
"4446" 4446 18 47 8 22 0.05254032 0
"4447" 4447 19 47 8 22 0.2046965 0
"4448" 4448 20 47 8 22 0.3678349 0
"4449" 4449 43 47 8 11 0.3402826 0
"4450" 4450 44 47 8 11 0.9999707 0
"4451" 4451 45 47 8 11 0.1902364 0
"4452" 4452 46 47 8 11 0.008104761 0
"4453" 4453 47 47 8 11 0.0005685181 1
"4454" 4454 48 47 8 11 0.3269663 0
"4455" 4455 49 47 8 11 0.2682776 0
"4456" 4456 50 47 8 11 0.2845646 0
"4457" 4457 51 47 8 11 0.02161349 0
"4458" 4458 16 48 8 22 0.3472904 0
"4459" 4459 17 48 8 22 0.7034869 0
"4460" 4460 18 48 8 22 0.3697581 0
"4461" 4461 19 48 8 22 0.1803561 0
"4462" 4462 43 48 8 11 0.2794218 0
"4463" 4463 44 48 8 11 0.4047191 0
"4464" 4464 45 48 8 11 0.8668948 0
"4465" 4465 46 48 8 11 0.1757996 0
"4466" 4466 47 48 8 11 0.1497043 0
"4467" 4467 48 48 8 11 0.238311 0
"4468" 4468 49 48 8 11 0.2095832 0
"4469" 4469 50 48 8 11 0.03022753 0
"4470" 4470 16 49 8 22 0.01990314 0
"4471" 4471 17 49 8 22 0.9511379 0
"4472" 4472 18 49 8 22 0.5271354 0
"4473" 4473 43 49 8 11 0.07408774 0
"4474" 4474 44 49 8 11 0.7012442 0
"4475" 4475 45 49 8 11 0.6933753 0
"4476" 4476 46 49 8 11 0.6397726 0
"4477" 4477 47 49 8 11 0.03097112 0
"4478" 4478 48 49 8 11 0.05760164 0
"4479" 4479 49 49 8 11 0.04161528 0
"4480" 4480 50 49 8 11 0.5812767 0
"4481" 4481 16 50 8 22 0.002850641 0
"4482" 4482 17 50 8 22 0.006415012 0
"4483" 4483 18 50 8 22 0.1700466 0
"4484" 4484 43 50 8 11 0.09992082 0
"4485" 4485 44 50 8 11 0.5788637 0
"4486" 4486 45 50 8 11 0.6584518 0
"4487" 4487 46 50 8 11 0.5792043 0
"4488" 4488 47 50 8 11 0.1390674 0
"4489" 4489 48 50 8 6 0.2333063 0
"4490" 4490 49 50 8 6 0.1237319 0
"4491" 4491 50 50 8 6 0.5941207 0
"4492" 4492 16 51 8 22 0.3913379 0
"4493" 4493 17 51 8 22 0.3333894 0
"4494" 4494 18 51 8 17 0.5317438 0
"4495" 4495 19 51 8 17 0.62688 0
"4496" 4496 20 51 8 17 0.8265774 0
"4497" 4497 42 51 8 6 0.8512174 0
"4498" 4498 43 51 8 6 0.07067439 0
"4499" 4499 44 51 8 6 0.6402361 0
"4500" 4500 45 51 8 6 0.7593162 0
"4501" 4501 46 51 8 6 0.9323062 0
"4502" 4502 47 51 8 6 0.2155343 0
"4503" 4503 48 51 8 6 0.581939 0
"4504" 4504 49 51 8 6 0.4881686 0
"4505" 4505 50 51 8 6 0.1528868 0
"4506" 4506 16 52 8 17 0.238525 0
"4507" 4507 17 52 8 17 0.5708205 0
"4508" 4508 18 52 8 17 0.1620359 0
"4509" 4509 19 52 8 17 0.9075816 0
"4510" 4510 20 52 8 17 0.5984324 0
"4511" 4511 21 52 8 17 0.6379015 0
"4512" 4512 42 52 8 6 0.5944542 0
"4513" 4513 43 52 8 6 0.672188 0
"4514" 4514 44 52 8 6 0.005759249 0
"4515" 4515 45 52 8 6 0.1468402 0
"4516" 4516 46 52 8 6 0.9501298 0
"4517" 4517 47 52 8 6 0.01072237 0
"4518" 4518 48 52 8 6 0.3867148 0
"4519" 4519 49 52 8 6 0.9346315 0
"4520" 4520 16 53 8 17 0.4302986 0
"4521" 4521 17 53 8 17 0.4569819 0
"4522" 4522 18 53 8 17 0.05180353 0
"4523" 4523 19 53 8 17 0.1231039 0
"4524" 4524 20 53 8 17 0.7801457 0
"4525" 4525 21 53 8 17 0.9245956 0
"4526" 4526 43 53 8 6 0.3664575 0
"4527" 4527 44 53 8 6 0.001021823 1
"4528" 4528 45 53 8 6 0.3621403 0
"4529" 4529 46 53 8 6 0.3637038 0
"4530" 4530 47 53 8 6 0.2935336 0
"4531" 4531 48 53 8 6 0.4010858 0
"4532" 4532 49 53 8 6 0.1029129 0
"4533" 4533 17 54 8 17 0.09969465 0
"4534" 4534 18 54 8 17 0.2962417 0
"4535" 4535 19 54 8 17 0.01532372 0
"4536" 4536 20 54 8 17 0.6226145 0
"4537" 4537 21 54 8 17 0.01978422 0
"4538" 4538 22 54 8 17 0.4806437 0
"4539" 4539 42 54 8 6 0.02949616 0
"4540" 4540 43 54 8 6 0.3787079 0
"4541" 4541 44 54 8 6 0.8495244 0
"4542" 4542 45 54 8 6 0.5734378 0
"4543" 4543 46 54 8 6 0.125478 0
"4544" 4544 47 54 8 6 0.204908 0
"4545" 4545 48 54 8 6 0.8452543 0
"4546" 4546 49 54 8 6 0.2498519 0
"4547" 4547 18 55 8 17 0.93488 0
"4548" 4548 19 55 8 17 0.05924005 0
"4549" 4549 20 55 8 17 0.1701841 0
"4550" 4550 21 55 8 17 0.4708108 0
"4551" 4551 22 55 8 17 0.01196797 0
"4552" 4552 23 55 8 17 0.4580689 0
"4553" 4553 26 55 8 1 0.004239476 1
"4554" 4554 27 55 8 1 0.2499502 0
"4555" 4555 28 55 8 1 0.03738607 0
"4556" 4556 29 55 8 1 0.1165181 0
"4557" 4557 30 55 8 1 0.0243866 0
"4558" 4558 41 55 8 6 0.002739647 1
"4559" 4559 42 55 8 6 0.02451734 0
"4560" 4560 43 55 8 6 0.3464399 0
"4561" 4561 44 55 8 6 0.528243 0
"4562" 4562 45 55 8 6 0.1069479 0
"4563" 4563 46 55 8 6 0.7404744 0
"4564" 4564 47 55 8 6 0.6140598 0
"4565" 4565 48 55 8 6 0.05202092 0
"4566" 4566 18 56 8 17 0.9632923 0
"4567" 4567 19 56 8 17 0.1136869 0
"4568" 4568 20 56 8 17 0.2386987 0
"4569" 4569 21 56 8 17 0.2679157 0
"4570" 4570 22 56 8 17 0.1603456 0
"4571" 4571 23 56 8 17 0.9946519 0
"4572" 4572 24 56 8 17 0.3701721 0
"4573" 4573 25 56 8 17 0.4247918 0
"4574" 4574 26 56 8 1 0.2625016 0
"4575" 4575 27 56 8 1 0.5917523 0
"4576" 4576 28 56 8 1 0.1318201 0
"4577" 4577 29 56 8 1 0.04929788 0
"4578" 4578 30 56 8 1 0.1831935 0
"4579" 4579 35 56 8 1 0.9799597 0
"4580" 4580 36 56 8 1 3.769338e-06 1
"4581" 4581 40 56 8 6 0.626184 0
"4582" 4582 41 56 8 6 0.2042671 0
"4583" 4583 42 56 8 6 0.02480905 0
"4584" 4584 43 56 8 6 0.08638126 0
"4585" 4585 44 56 8 6 0.1991719 0
"4586" 4586 45 56 8 6 0.2592206 0
"4587" 4587 46 56 8 6 0.3726384 0
"4588" 4588 47 56 8 6 0.5155161 0
"4589" 4589 18 57 8 17 0.1056115 0
"4590" 4590 19 57 8 17 0.8680439 0
"4591" 4591 20 57 8 17 0.8709533 0
"4592" 4592 21 57 8 17 0.2313821 0
"4593" 4593 22 57 8 17 0.5470485 0
"4594" 4594 23 57 8 17 0.6437004 0
"4595" 4595 24 57 8 17 0.02547942 0
"4596" 4596 25 57 8 17 0.4603623 0
"4597" 4597 27 57 8 1 0.7874322 0
"4598" 4598 28 57 8 1 0.0004714962 1
"4599" 4599 29 57 8 1 9.090355e-07 1
"4600" 4600 30 57 8 1 0.001414123 1
"4601" 4601 31 57 8 1 0.1494133 0
"4602" 4602 32 57 8 1 0.620969 0
"4603" 4603 34 57 8 1 0.9027069 0
"4604" 4604 35 57 8 1 0.01063524 0
"4605" 4605 36 57 8 1 4.026331e-09 1
"4606" 4606 40 57 8 6 0.6173125 0
"4607" 4607 41 57 8 6 0.3340741 0
"4608" 4608 42 57 8 6 0.92766 0
"4609" 4609 43 57 8 6 0.2446995 0
"4610" 4610 44 57 8 6 0.08055691 0
"4611" 4611 45 57 8 6 0.06837913 0
"4612" 4612 46 57 8 6 0.06379426 0
"4613" 4613 20 58 8 17 0.8306442 0
"4614" 4614 21 58 8 17 0.1990443 0
"4615" 4615 22 58 8 17 0.0736317 0
"4616" 4616 23 58 8 17 0.9731801 0
"4617" 4617 24 58 8 17 0.9035898 0
"4618" 4618 25 58 8 17 0.6050253 0
"4619" 4619 27 58 8 1 0.5625641 0
"4620" 4620 28 58 8 1 0.6771661 0
"4621" 4621 29 58 8 1 6.5917e-05 1
"4622" 4622 30 58 8 1 5.483171e-06 1
"4623" 4623 31 58 8 1 0.000169225 1
"4624" 4624 32 58 8 1 0.1290363 0
"4625" 4625 33 58 8 1 0.6214865 0
"4626" 4626 34 58 8 1 0.3038607 0
"4627" 4627 35 58 8 1 0.2488161 0
"4628" 4628 36 58 8 1 0.003942187 1
"4629" 4629 40 58 8 6 0.3213857 0
"4630" 4630 41 58 8 6 0.952506 0
"4631" 4631 42 58 8 6 0.2277143 0
"4632" 4632 43 58 8 6 0.8164332 0
"4633" 4633 44 58 8 6 0.2520391 0
"4634" 4634 45 58 8 6 0.107263 0
"4635" 4635 20 59 8 17 0.7411839 0
"4636" 4636 21 59 8 17 0.002387079 0
"4637" 4637 22 59 8 17 0.009046976 0
"4638" 4638 23 59 8 17 0.09454783 0
"4639" 4639 24 59 8 17 0.9945621 0
"4640" 4640 25 59 8 17 0.5035933 0
"4641" 4641 28 59 8 1 4.018961e-06 1
"4642" 4642 29 59 8 1 6.042715e-06 1
"4643" 4643 30 59 8 1 0.3659657 0
"4644" 4644 31 59 8 1 0.1234939 0
"4645" 4645 32 59 8 1 0.01146629 0
"4646" 4646 33 59 8 1 0.3608805 0
"4647" 4647 34 59 8 1 0.2922379 0
"4648" 4648 35 59 8 1 0.7810945 0
"4649" 4649 36 59 8 1 0.05433851 0
"4650" 4650 40 59 8 6 0.845912 0
"4651" 4651 41 59 8 6 0.08620603 0
"4652" 4652 42 59 8 6 0.3667582 0
"4653" 4653 43 59 8 6 0.2599607 0
"4654" 4654 44 59 8 6 0.2177662 0
"4655" 4655 45 59 8 6 0.06512815 0
"4656" 4656 21 60 8 17 0.005455896 0
"4657" 4657 22 60 8 17 0.7903109 0
"4658" 4658 23 60 8 17 0.5040419 0
"4659" 4659 24 60 8 17 0.01171816 0
"4660" 4660 25 60 8 17 0.1644052 0
"4661" 4661 26 60 8 17 0.665406 0
"4662" 4662 28 60 8 1 5.466738e-13 1
"4663" 4663 29 60 8 1 2.012742e-09 1
"4664" 4664 30 60 8 1 0.00560974 0
"4665" 4665 31 60 8 1 0.06854056 0
"4666" 4666 32 60 8 1 0.1417762 0
"4667" 4667 33 60 8 1 0.003628295 1
"4668" 4668 34 60 8 1 4.330482e-07 1
"4669" 4669 35 60 8 1 1.70739e-08 1
"4670" 4670 36 60 8 1 2.584339e-08 1
"4671" 4671 41 60 8 6 0.006897774 0
"4672" 4672 42 60 8 6 0.1429062 0
"4673" 4673 43 60 8 6 0.7445637 0
"4674" 4674 44 60 8 6 0.9375284 0
"4675" 4675 45 60 8 6 0.494613 0
"4676" 4676 29 61 8 1 2.138657e-08 1
"4677" 4677 30 61 8 1 0.3496366 0
"4678" 4678 31 61 8 1 0.6514415 0
"4679" 4679 32 61 8 1 0.1682986 0
"4680" 4680 33 61 8 1 2.53787e-05 1
"4681" 4681 34 61 8 1 1.769413e-08 1
"4682" 4682 35 61 8 1 3.13508e-09 1
"4683" 4683 36 61 8 1 4.38017e-06 1
"4684" 4684 29 62 8 1 0.01531823 0
"4685" 4685 30 62 8 1 0.007172362 0
"4686" 4686 31 62 8 1 0.1518902 0
"4687" 4687 32 62 8 1 0.6505589 0
"4688" 4688 33 62 8 1 0.0001062488 1
"4689" 4689 34 62 8 1 1.630301e-06 1
"4690" 4690 35 62 8 1 3.919553e-05 1
"4691" 4691 36 62 8 1 0.2318868 0
